SubTime,NumProcs,ExeTime,InterArrivalTime,,,,,
2721953,32,40,151,,,,,
2722011,32,95,58,,,,,
2722023,128,1632,12,,,,,
2722123,64,1678,100,,,,,
2722232,128,182,109,,,,,
2722439,32,3940,207,,,,,
2722453,32,346,14,,,,,
2722634,128,157,181,,,,,
2722823,128,12968,189,,,,,
2722837,32,228,14,,,,,
2723025,32,530,188,,,,,
2723499,64,6317,474,,,,,
2723651,128,145,152,,,,,
2723757,32,883,106,,,,,
2723769,32,268,12,,,,,
2723836,32,173,67,,,,,
2723947,64,1432,111,,,,,
2723967,512,11413,20,,,,,
2724006,128,16,39,,,,,
2724048,128,668,42,,,,,
2724064,32,745,16,,,,,
2724109,64,7920,45,,,,,
2724335,64,846,226,,,,,
2724445,128,175,110,,,,,
2724513,32,3176,68,,,,,
2724752,128,3916,239,,,,,
2724817,32,1033,65,,,,,
2724980,32,86,163,,,,,
2725474,32,626,494,,,,,
2725559,64,12239,85,,,,,
2725565,64,3156,6,,,,,
2725801,32,1003,236,,,,,
2726116,32,14828,315,,,,,
2726143,32,1290,27,,,,,
2726184,32,1558,41,,,,,
2726895,256,5481,711,,,,,
2727086,128,216,191,,,,,
2727199,32,693,113,,,,,
2727274,32,451,75,,,,,
2727645,128,141,371,,,,,
2727915,128,1985,270,,,,,
2727970,32,662,55,,,,,
2728087,32,180,117,,,,,
2728322,32,136,235,,,,,
2728399,32,4226,77,,,,,
2728418,32,1039,19,,,,,
2728664,128,152,246,,,,,
2728669,32,944,5,,,,,
2728904,32,325,235,,,,,
2728963,32,368,59,,,,,
2729247,32,109,284,,,,,
2729265,32,3463,18,,,,,
2729745,64,4321,480,,,,,
2729845,128,151,100,,,,,
2729961,32,331,116,,,,,
2729991,32,42,30,,,,,
2730011,32,455,20,,,,,
2730027,32,40,16,,,,,
2730070,32,3952,43,,,,,
2730082,32,401,12,,,,,
2730177,32,230,95,,,,,
2730313,128,61,136,,,,,
2730370,128,495,57,,,,,
2730427,32,43,57,,,,,
2730459,32,51,32,,,,,
2730734,32,196,275,,,,,
2730741,32,171,7,,,,,
2730819,32,57,78,,,,,
2730861,128,305,42,,,,,
2730896,128,846,35,,,,,
2730973,32,4719,77,,,,,
2731039,32,2934,66,,,,,
2731209,32,157,170,,,,,
2731229,128,736,20,,,,,
2731264,32,1441,35,,,,,
2731324,32,378,60,,,,,
2731520,32,84,196,,,,,
2731601,32,42,81,,,,,
2731646,32,696,45,,,,,
2732168,32,68,522,,,,,
2732330,32,895,162,,,,,
2732336,128,1248,6,,,,,
2732639,32,2506,303,,,,,
2732811,32,237,172,,,,,
2732858,128,514,47,,,,,
2733021,32,2182,163,,,,,
2733033,64,417,12,,,,,
2733140,32,30,107,,,,,
2733253,32,573,113,,,,,
2733351,32,28,98,,,,,
2733406,64,1226,55,,,,,
2733497,32,32,91,,,,,
2733764,32,23,267,,,,,
2734106,128,654,342,,,,,
2734263,32,335,157,,,,,
2734406,32,595,143,,,,,
2734477,32,799,71,,,,,
2734655,32,1308,178,,,,,
2734706,32,357,51,,,,,
2734818,128,5980,112,,,,,
2734884,128,867,66,,,,,
2734970,64,4312,86,,,,,
2735124,32,5889,154,,,,,
2735145,32,1632,21,,,,,
2735339,32,24,194,,,,,
2735617,32,5224,278,,,,,
2735738,512,4943,121,,,,,
2735753,128,5048,15,,,,,
2735785,128,5011,32,,,,,
2735914,32,5100,129,,,,,
2736539,128,334,625,,,,,
2736560,32,666,21,,,,,
2736590,64,3974,30,,,,,
2736747,32,330,157,,,,,
2736768,32,4246,21,,,,,
2736789,128,494,21,,,,,
2736818,64,308,29,,,,,
2736874,64,2825,56,,,,,
2736903,32,324,29,,,,,
2736976,32,34,73,,,,,
2737216,512,23714,240,,,,,
2737359,32,54,143,,,,,
2737367,32,3526,8,,,,,
2737370,32,3589,3,,,,,
2737483,64,999,113,,,,,
2738411,32,4272,928,,,,,
2740944,512,2059,2533,,,,,
2740957,128,9928,13,,,,,
2741099,64,1762,142,,,,,
2741113,64,7093,14,,,,,
2741323,64,7304,210,,,,,
2741664,128,302,341,,,,,
2741748,128,9132,84,,,,,
2742262,32,14,514,,,,,
2742316,32,453,54,,,,,
2742765,32,765,449,,,,,
2742873,64,16342,108,,,,,
2743080,32,6474,207,,,,,
2743528,32,1596,448,,,,,
2743725,32,635,197,,,,,
2750089,64,5816,6364,,,,,
2750881,128,8942,792,,,,,
2751621,32,25,740,,,,,
2751650,32,19,29,,,,,
2751742,32,223,92,,,,,
2751976,32,408,234,,,,,
2752022,32,29,46,,,,,
2752047,64,1774,25,,,,,
2752404,128,1198,357,,,,,
2754393,32,108,1989,,,,,
2754557,64,154,164,,,,,
2755358,32,134,801,,,,,
2755648,32,240,290,,,,,
2755985,64,190,337,,,,,
2756056,64,100,71,,,,,
2756562,64,5535,506,,,,,
2756954,64,557,392,,,,,
2757586,64,1034,632,,,,,
2757682,512,14233,96,,,,,
2758465,512,6363,783,,,,,
2760004,32,167,1539,,,,,
2761273,32,307,1269,,,,,
2762168,32,1177,895,,,,,
2763871,32,2330,1703,,,,,
2764535,64,3618,664,,,,,
2767390,32,2344,2855,,,,,
2778407,32,2081,11017,,,,,
2784867,32,9589,6460,,,,,
2786636,64,521,1769,,,,,
2787339,64,1305,703,,,,,
2787460,64,1186,121,,,,,
2788217,64,2630,757,,,,,
2788436,512,441,219,,,,,
2788714,256,8188,278,,,,,
2788861,64,3032,147,,,,,
2788870,64,3438,9,,,,,
2790845,64,3142,1975,,,,,
2790988,64,1811,143,,,,,
2791430,512,4237,442,,,,,
2791890,64,8595,460,,,,,
2792274,32,2213,384,,,,,
2792292,64,1957,18,,,,,
2792956,32,1492,664,,,,,
2793330,32,70,374,,,,,
2794062,64,37,732,,,,,
2794181,64,1785,119,,,,,
2794293,64,3617,112,,,,,
2794306,64,1789,13,,,,,
2794486,32,3245,180,,,,,
2794725,32,1160,239,,,,,
2795123,32,553,398,,,,,
2795466,512,5685,343,,,,,
2795979,32,102,513,,,,,
2795987,64,385,8,,,,,
2796059,32,607,72,,,,,
2796132,64,649,73,,,,,
2796144,32,72,12,,,,,
2796551,64,3866,407,,,,,
2796604,64,384,53,,,,,
2796661,32,6351,57,,,,,
2796698,32,3966,37,,,,,
2796732,32,6598,34,,,,,
2796878,32,589,146,,,,,
2797064,64,499,186,,,,,
2797191,64,260,127,,,,,
2797459,64,3317,268,,,,,
2797713,32,28298,254,,,,,
2797867,512,2185,154,,,,,
2797891,512,14250,24,,,,,
2798034,32,68,143,,,,,
2798067,64,7097,33,,,,,
2798141,32,828,74,,,,,
2798291,64,564,150,,,,,
2798825,32,398,534,,,,,
2798870,64,208,45,,,,,
2798887,128,940,17,,,,,
2799913,128,522,1026,,,,,
2800007,32,43,94,,,,,
2800208,32,22,201,,,,,
2800705,32,24,497,,,,,
2800768,128,112,63,,,,,
2800899,128,163,131,,,,,
2801076,128,2954,177,,,,,
2801110,32,306,34,,,,,
2801322,32,24,212,,,,,
2801375,32,3804,53,,,,,
2801516,32,3984,141,,,,,
2801715,32,204,199,,,,,
2801775,32,93,60,,,,,
2801803,32,39,28,,,,,
2802151,32,27,348,,,,,
2802333,32,239,182,,,,,
2802451,32,3652,118,,,,,
2802584,128,43,133,,,,,
2802636,32,62,52,,,,,
2802687,128,32,51,,,,,
2802737,128,60,50,,,,,
2802791,32,57,54,,,,,
2803024,256,82,233,,,,,
2803222,32,618,198,,,,,
2803383,32,138,161,,,,,
2803558,32,33,175,,,,,
2803576,256,1854,18,,,,,
2803608,32,49,32,,,,,
2803697,32,47,89,,,,,
2803791,512,22,94,,,,,
2803823,32,16,32,,,,,
2803836,512,1352,13,,,,,
2803872,64,1721,36,,,,,
2803873,512,72,1,,,,,
2804035,32,14,162,,,,,
2804577,32,55,542,,,,,
2804651,32,42,74,,,,,
2804800,32,180,149,,,,,
2804890,32,75,90,,,,,
2804928,64,1808,38,,,,,
2804969,32,3334,41,,,,,
2805031,64,18,62,,,,,
2805060,32,74,29,,,,,
2805159,32,32,99,,,,,
2805503,32,2780,344,,,,,
2805511,32,57,8,,,,,
2805930,32,14,419,,,,,
2805953,32,52,23,,,,,
2805996,128,5252,43,,,,,
2806034,32,941,38,,,,,
2806097,32,73,63,,,,,
2806267,32,28,170,,,,,
2806285,128,2962,18,,,,,
2806410,32,52,125,,,,,
2806603,32,41,193,,,,,
2806784,32,1482,181,,,,,
2806817,32,4325,33,,,,,
2806864,256,1553,47,,,,,
2807057,32,35,193,,,,,
2807222,32,46,165,,,,,
2807333,32,1422,111,,,,,
2807498,32,20,165,,,,,
2807525,128,1447,27,,,,,
2807589,128,16866,64,,,,,
2807632,32,95,43,,,,,
2807783,32,277,151,,,,,
2807892,32,73,109,,,,,
2808051,32,268,159,,,,,
2808112,32,628,61,,,,,
2808148,128,15596,36,,,,,
2808331,32,108,183,,,,,
2808341,32,1041,10,,,,,
2808476,512,4098,135,,,,,
2808515,32,155,39,,,,,
2808742,32,15,227,,,,,
2808836,32,16,94,,,,,
2808843,32,1204,7,,,,,
2808940,32,19,97,,,,,
2809046,32,19,106,,,,,
2809140,32,26,94,,,,,
2809251,32,169,111,,,,,
2809306,32,103,55,,,,,
2809514,32,104,208,,,,,
2809674,32,26,160,,,,,
2809717,32,23,43,,,,,
2809829,64,492,112,,,,,
2809906,32,714,77,,,,,
2809981,64,14660,75,,,,,
2809999,32,14826,18,,,,,
2810095,32,40,96,,,,,
2810208,64,14433,113,,,,,
2810262,32,59,54,,,,,
2810370,64,14274,108,,,,,
2810421,32,19,51,,,,,
2810556,32,339,135,,,,,
2810620,32,22,64,,,,,
2810762,32,13953,142,,,,,
2810767,32,495,5,,,,,
2810852,32,862,85,,,,,
2811126,64,172,274,,,,,
2811265,32,11,139,,,,,
2811271,64,1106,6,,,,,
2811466,32,20,195,,,,,
2811501,32,88,35,,,,,
2811628,64,141,127,,,,,
2811699,64,1653,71,,,,,
2811799,32,19,100,,,,,
2811984,32,260,185,,,,,
2812025,32,12803,41,,,,,
2812070,32,315,45,,,,,
2812276,32,12337,206,,,,,
2814117,64,10521,1841,,,,,
2814650,128,9913,533,,,,,
2815180,128,2279,530,,,,,
2815266,32,3981,86,,,,,
2815584,256,102,318,,,,,
2821373,32,3044,5789,,,,,
2822745,512,312,1372,,,,,
2824512,512,3646,1767,,,,,
2824740,128,15441,228,,,,,
2824919,64,7467,179,,,,,
2824926,32,16970,7,,,,,
2825057,512,25,131,,,,,
2825069,32,65,12,,,,,
2825469,64,1597,400,,,,,
2825539,32,65,70,,,,,
2825894,32,86,355,,,,,
2826210,32,75,316,,,,,
2826271,512,1181,61,,,,,
2826398,32,29,127,,,,,
2826508,32,73,110,,,,,
2826838,32,28,330,,,,,
2827086,32,19,248,,,,,
2827167,32,387,81,,,,,
2827221,64,240,54,,,,,
2827290,32,25,69,,,,,
2827445,32,18,155,,,,,
2827626,32,415,181,,,,,
2827663,64,213,37,,,,,
2828107,32,20,444,,,,,
2828132,32,2331,25,,,,,
2828264,64,19279,132,,,,,
2828284,32,16,20,,,,,
2828829,32,18,545,,,,,
2829039,32,17,210,,,,,
2829279,32,98,240,,,,,
2829447,32,16,168,,,,,
2829585,32,404,138,,,,,
2830077,32,19,492,,,,,
2830626,32,3521,549,,,,,
2830809,32,19,183,,,,,
2830976,32,20,167,,,,,
2831137,32,26,161,,,,,
2832468,64,9468,1331,,,,,
2834184,32,132,1716,,,,,
2834598,32,37,414,,,,,
2834714,32,68,116,,,,,
2834797,32,7336,83,,,,,
2835630,128,11484,833,,,,,
2836149,32,9749,519,,,,,
2839466,32,1232,3317,,,,,
2840158,32,960,692,,,,,
2841215,32,757,1057,,,,,
2842052,128,10621,837,,,,,
2842111,64,468,59,,,,,
2842143,64,447,32,,,,,
2842166,32,3995,23,,,,,
2842252,32,426,86,,,,,
2842509,128,10376,257,,,,,
2842674,64,31041,165,,,,,
2842762,64,47143,88,,,,,
2843813,32,107,1051,,,,,
2844081,32,4010,268,,,,,
2844972,64,194,891,,,,,
2845290,64,300,318,,,,,
2845575,512,14204,285,,,,,
2848388,32,1657,2813,,,,,
2848804,64,11,416,,,,,
2849264,64,10042,460,,,,,
2850351,64,23366,1087,,,,,
2851312,32,1503,961,,,,,
2851590,32,9879,278,,,,,
2853935,32,1502,2345,,,,,
2856268,32,2994,2333,,,,,
2861469,32,9608,5201,,,,,
2869775,64,8292,8306,,,,,
2871078,32,9841,1303,,,,,
2875698,32,869,4620,,,,,
2876153,512,1176,455,,,,,
2877187,64,30,1034,,,,,
2877218,64,1169,31,,,,,
2877377,128,12123,159,,,,,
2877419,32,439,42,,,,,
2877868,64,240,449,,,,,
2878240,32,171,372,,,,,
2878293,128,11448,53,,,,,
2878434,32,3911,141,,,,,
2878587,32,38,153,,,,,
2878637,32,232,50,,,,,
2878865,32,3100,228,,,,,
2879188,32,373,323,,,,,
2879214,512,1177,26,,,,,
2879518,64,800,304,,,,,
2880080,32,19,562,,,,,
2880151,64,3872,71,,,,,
2880323,32,18,172,,,,,
2880469,32,30,146,,,,,
2880478,256,8734,9,,,,,
2880519,32,17,41,,,,,
2880667,64,87,148,,,,,
2880750,32,48,83,,,,,
2880872,32,4545,122,,,,,
2880996,64,3082,124,,,,,
2881240,32,86,244,,,,,
2881284,32,25,44,,,,,
2881519,32,22,235,,,,,
2881599,32,13906,80,,,,,
2881833,32,636,234,,,,,
2881885,512,14181,52,,,,,
2881938,32,923,53,,,,,
2881964,32,169,26,,,,,
2882269,32,64,305,,,,,
2882279,32,63,10,,,,,
2882354,32,453,75,,,,,
2882525,32,25,171,,,,,
2882844,32,18,319,,,,,
2882951,32,954,107,,,,,
2883066,32,20,115,,,,,
2883219,32,291,153,,,,,
2883648,32,25,429,,,,,
2883708,64,56,60,,,,,
2884128,32,351,420,,,,,
2884152,32,20,24,,,,,
2884191,64,33,39,,,,,
2884347,512,70,156,,,,,
2884537,32,25,190,,,,,
2884637,64,4882,100,,,,,
2884747,64,53,110,,,,,
2885086,32,28,339,,,,,
2885182,32,261,96,,,,,
2885194,32,57,12,,,,,
2885457,32,10043,263,,,,,
2885656,32,9931,199,,,,,
2886601,32,23,945,,,,,
2886921,512,23,320,,,,,
2887544,512,2234,623,,,,,
2889341,128,30,1797,,,,,
2889456,64,2720,115,,,,,
2889541,128,54,85,,,,,
2889609,64,63,68,,,,,
2889758,64,709,149,,,,,
2890143,64,5292,385,,,,,
2890290,512,178,147,,,,,
2891067,32,3995,777,,,,,
2891734,128,3618,667,,,,,
2892247,64,3187,513,,,,,
2892581,128,331,334,,,,,
2892869,64,1380,288,,,,,
2893372,128,4975,503,,,,,
2894763,512,3662,1391,,,,,
2895051,128,3892,288,,,,,
2895823,32,773,772,,,,,
2896653,32,1316,830,,,,,
2896860,32,47,207,,,,,
2896868,64,2813,8,,,,,
2897196,32,4065,328,,,,,
2897906,64,2031,710,,,,,
2897955,32,6582,49,,,,,
2897980,32,4521,25,,,,,
2898294,32,513,314,,,,,
2898763,32,3093,469,,,,,
2898799,32,14,36,,,,,
2898822,32,745,23,,,,,
2898845,256,2338,23,,,,,
2899300,32,8678,455,,,,,
2899439,64,1989,139,,,,,
2900039,64,6819,600,,,,,
2900359,512,9665,320,,,,,
2900457,32,999,98,,,,,
2900768,128,46,311,,,,,
2901167,32,287,399,,,,,
2901185,128,7611,18,,,,,
2901215,128,4934,30,,,,,
2901683,32,756,468,,,,,
2901707,64,916,24,,,,,
2901772,32,17,65,,,,,
2901826,32,1145,54,,,,,
2901853,32,27,27,,,,,
2901886,32,5452,33,,,,,
2902043,256,5146,157,,,,,
2902292,32,1058,249,,,,,
2902416,32,5562,124,,,,,
2903120,32,264,704,,,,,
2903483,32,718,363,,,,,
2904073,32,3910,590,,,,,
2904243,128,52,170,,,,,
2904375,32,108,132,,,,,
2904731,32,541,356,,,,,
2905022,32,921,291,,,,,
2905136,128,6550,114,,,,,
2906115,128,1867,979,,,,,
2906784,64,470,669,,,,,
2907033,32,1209,249,,,,,
2907157,32,1096,124,,,,,
2907234,32,133,77,,,,,
2907360,32,365,126,,,,,
2907403,32,353,43,,,,,
2907415,64,153,12,,,,,
2907761,64,96,346,,,,,
2907864,64,82,103,,,,,
2907896,32,12128,32,,,,,
2907908,32,28708,12,,,,,
2907913,32,27977,5,,,,,
2907980,64,97,67,,,,,
2908098,64,3282,118,,,,,
2908326,256,1658,228,,,,,
2908763,64,603,437,,,,,
2908890,32,4316,127,,,,,
2908915,64,1715,25,,,,,
2909029,32,882,114,,,,,
2909661,32,271,632,,,,,
2909881,256,7734,220,,,,,
2909980,512,11,99,,,,,
2910003,32,1003,23,,,,,
2910197,512,101,194,,,,,
2910221,32,2882,24,,,,,
2910326,512,5984,105,,,,,
2910456,128,656,130,,,,,
2910975,32,4019,519,,,,,
2911164,32,1821,189,,,,,
2911279,32,424,115,,,,,
2911376,64,15602,97,,,,,
2916355,512,25891,4979,,,,,
2916724,32,239,369,,,,,
2921340,256,22583,4616,,,,,
2922292,32,148,952,,,,,
2924035,128,62,1743,,,,,
2924267,128,94,232,,,,,
2924376,128,307,109,,,,,
2926175,32,745,1799,,,,,
2927041,64,4948,866,,,,,
2927345,32,29140,304,,,,,
2927479,32,448,134,,,,,
2927778,32,30409,299,,,,,
2930256,32,274,2478,,,,,
2931230,32,1519,974,,,,,
2932079,64,22296,849,,,,,
2933336,32,167,1257,,,,,
2934091,32,74,755,,,,,
2934545,32,74,454,,,,,
2935420,32,1184,875,,,,,
2935474,32,2065,54,,,,,
2938865,32,2381,3391,,,,,
2938894,32,2692,29,,,,,
2943856,256,16259,4962,,,,,
2944853,32,3051,997,,,,,
2945021,32,25,168,,,,,
2946747,32,39,1726,,,,,
2954370,64,8667,7623,,,,,
2955269,32,30,899,,,,,
2963036,64,7113,7767,,,,,
2970151,64,9645,7115,,,,,
2971936,32,46,1785,,,,,
2972067,32,110,131,,,,,
2974108,128,554,2041,,,,,
2974562,32,36,454,,,,,
2974661,128,539,99,,,,,
2976796,32,1869,2135,,,,,
2977846,128,34,1050,,,,,
2977897,32,689,51,,,,,
2977994,128,41,97,,,,,
2978576,256,6728,582,,,,,
2979353,32,537,777,,,,,
2979833,64,9888,480,,,,,
2981124,32,85,1291,,,,,
2981211,32,165,87,,,,,
2981614,32,168,403,,,,,
2981947,32,284,333,,,,,
2982441,128,638,494,,,,,
2983404,128,367,963,,,,,
2983717,128,57,313,,,,,
2985300,256,1549,1583,,,,,
2986847,512,6496,1547,,,,,
2987707,32,26002,860,,,,,
2990644,64,63,2937,,,,,
2990708,128,287,64,,,,,
2991056,128,285,348,,,,,
2991900,256,3730,844,,,,,
2996551,256,45,4651,,,,,
2996632,256,9096,81,,,,,
3001263,64,55,4631,,,,,
3001434,64,63,171,,,,,
3001502,32,10505,68,,,,,
3009995,128,262,8493,,,,,
3010683,128,885,688,,,,,
3011673,128,1079,990,,,,,
3012064,32,22493,391,,,,,
3013135,64,23,1071,,,,,
3013839,64,305,704,,,,,
3014233,64,165,394,,,,,
3038680,128,11,24447,,,,,
3039223,128,4968,543,,,,,
3047014,128,207,7791,,,,,
3047702,256,11203,688,,,,,
3061316,512,70,13614,,,,,
3062557,32,184,1241,,,,,
3063540,256,267,983,,,,,
3064202,64,5946,662,,,,,
3064305,64,666,103,,,,,
3067619,32,1052,3314,,,,,
3068923,32,213,1304,,,,,
3069934,128,4418,1011,,,,,
3071690,256,439,1756,,,,,
3072202,256,233,512,,,,,
3072729,32,172,527,,,,,
3074463,128,4723,1734,,,,,
3074692,64,752,229,,,,,
3077532,32,77,2840,,,,,
3077661,32,48,129,,,,,
3077773,32,113,112,,,,,
3077999,32,60,226,,,,,
3078422,32,24,423,,,,,
3078615,32,84,193,,,,,
3078843,32,133,228,,,,,
3079060,32,60,217,,,,,
3079208,32,59,148,,,,,
3079376,128,4644,168,,,,,
3079448,32,59,72,,,,,
3079785,32,64,337,,,,,
3080161,32,64,376,,,,,
3080365,32,60,204,,,,,
3081472,32,223,1107,,,,,
3081716,32,14,244,,,,,
3081741,32,99,25,,,,,
3081850,32,94,109,,,,,
3081928,128,335,78,,,,,
3081986,256,42,58,,,,,
3082039,512,85,53,,,,,
3082145,512,166,106,,,,,
3082375,512,110,230,,,,,
3082512,512,28,137,,,,,
3082813,512,46,301,,,,,
3082896,512,96,83,,,,,
3083000,128,274,104,,,,,
3083454,64,583,454,,,,,
3083657,512,163,203,,,,,
3083896,512,16,239,,,,,
3083935,512,3955,39,,,,,
3084118,128,3082,183,,,,,
3084353,512,14233,235,,,,,
3084546,64,14,193,,,,,
3084738,64,11,192,,,,,
3084964,64,139,226,,,,,
3087248,128,1272,2284,,,,,
3093702,32,1421,6454,,,,,
3093725,128,6007,23,,,,,
3095349,256,29,1624,,,,,
3095904,256,219,555,,,,,
3096493,256,125,589,,,,,
3098038,32,1781,1545,,,,,
3098293,32,1747,255,,,,,
3100137,64,1192,1844,,,,,
3100476,32,361,339,,,,,
3101132,32,2941,656,,,,,
3101291,32,4321,159,,,,,
3103471,256,114,2180,,,,,
3103644,256,77,173,,,,,
3103804,256,208,160,,,,,
3105144,256,117,1340,,,,,
3105905,256,108,761,,,,,
3107376,256,114,1471,,,,,
3107966,256,107,590,,,,,
3110893,64,22,2927,,,,,
3110967,64,12,74,,,,,
3111910,64,3191,943,,,,,
3127955,64,3182,16045,,,,,
3131424,64,3186,3469,,,,,
3134971,512,74,3547,,,,,
3135443,512,53,472,,,,,
3135817,512,4238,374,,,,,
3135868,64,143,51,,,,,
3136067,256,50,199,,,,,
3136178,256,92,111,,,,,
3136289,64,3870,111,,,,,
3136297,64,286,8,,,,,
3136406,256,21,109,,,,,
3136625,256,107,219,,,,,
3136802,256,44,177,,,,,
3137349,128,6829,547,,,,,
3137389,32,639,40,,,,,
3137414,256,2163,25,,,,,
3138531,64,508,1117,,,,,
3138844,128,2622,313,,,,,
3139122,64,709,278,,,,,
3139197,128,243,75,,,,,
3139212,32,1010,15,,,,,
3139212,32,1011,0,,,,,
3139271,128,586,59,,,,,
3139271,128,890,0,,,,,
3139813,32,75,542,,,,,
3140042,256,100,229,,,,,
3140050,32,105,8,,,,,
3140064,64,4170,14,,,,,
3140457,64,33,393,,,,,
3140500,256,94,43,,,,,
3140557,512,3423,57,,,,,
3141022,32,3305,465,,,,,
3141206,32,3111,184,,,,,
3141946,128,2227,740,,,,,
3144006,512,263,2060,,,,,
3144359,512,1268,353,,,,,
3144595,64,626,236,,,,,
3144739,32,71,144,,,,,
3144754,32,62,15,,,,,
3144926,32,7256,172,,,,,
3144983,64,66,57,,,,,
3144995,32,167,12,,,,,
3145052,32,3826,57,,,,,
3145066,128,766,14,,,,,
3145233,32,22,167,,,,,
3145713,32,123,480,,,,,
3145756,256,76,43,,,,,
3145979,32,127,223,,,,,
3146001,256,490,22,,,,,
3146097,32,81,96,,,,,
3146461,32,59,364,,,,,
3146553,256,107,92,,,,,
3146952,32,30,399,,,,,
3147440,32,68,488,,,,,
3147675,32,65,235,,,,,
3147804,128,4157,129,,,,,
3147904,32,63,100,,,,,
3147988,32,4133,84,,,,,
3148401,32,557,413,,,,,
3148666,32,32,265,,,,,
3148789,32,494,123,,,,,
3149013,32,2837,224,,,,,
3152518,32,20,3505,,,,,
3152724,32,488,206,,,,,
3152773,32,69,49,,,,,
3152802,64,3157,29,,,,,
3153091,32,3382,289,,,,,
3153094,128,371,3,,,,,
3153468,128,271,374,,,,,
3153503,32,2382,35,,,,,
3153571,512,75,68,,,,,
3153583,128,39,12,,,,,
3153753,512,200,170,,,,,
3153983,32,47,230,,,,,
3154206,512,1344,223,,,,,
3156001,64,40,1795,,,,,
3156121,64,32,120,,,,,
3156287,32,310,166,,,,,
3156421,32,177,134,,,,,
3156706,32,20,285,,,,,
3156718,512,17776,12,,,,,
3156720,32,525,2,,,,,
3156724,64,21,4,,,,,
3156877,64,14,153,,,,,
3157052,64,2565,175,,,,,
3157089,32,98,37,,,,,
3157118,64,383,29,,,,,
3157228,128,179,110,,,,,
3157283,32,36,55,,,,,
3157584,64,786,301,,,,,
3157980,32,68,396,,,,,
3158001,32,18,21,,,,,
3158101,32,67,100,,,,,
3158283,32,2176,182,,,,,
3158498,32,102,215,,,,,
3158738,128,3494,240,,,,,
3158756,32,533,18,,,,,
3158880,32,90,124,,,,,
3158993,32,133,113,,,,,
3159135,512,8741,142,,,,,
3159193,32,1472,58,,,,,
3160138,32,989,945,,,,,
3160258,32,3929,120,,,,,
3160294,32,10249,36,,,,,
3160452,32,503,158,,,,,
3160714,32,41,262,,,,,
3160921,128,6591,207,,,,,
3161074,32,803,153,,,,,
3161666,64,6205,592,,,,,
3161694,64,1423,28,,,,,
3162313,32,78,619,,,,,
3162431,32,35,118,,,,,
3162515,32,2002,84,,,,,
3162523,32,876,8,,,,,
3162841,128,77,318,,,,,
3162864,256,55,23,,,,,
3162939,256,988,75,,,,,
3163125,64,29925,186,,,,,
3163269,32,478,144,,,,,
3163409,32,986,140,,,,,
3163648,32,747,239,,,,,
3163882,32,3793,234,,,,,
3164119,256,24,237,,,,,
3164314,256,39,195,,,,,
3164341,64,5185,27,,,,,
3165033,128,7296,692,,,,,
3165103,256,101,70,,,,,
3165439,256,391,336,,,,,
3165783,128,1700,344,,,,,
3165874,64,788,91,,,,,
3165895,256,413,21,,,,,
3166111,32,75,216,,,,,
3166572,32,45,461,,,,,
3166852,32,67,280,,,,,
3166944,32,2963,92,,,,,
3166998,32,163,54,,,,,
3167436,256,26,438,,,,,
3167454,64,2943,18,,,,,
3167742,32,1861,288,,,,,
3167768,256,29,26,,,,,
3167787,128,50,19,,,,,
3167897,32,152,110,,,,,
3167905,512,16057,8,,,,,
3168094,32,3507,189,,,,,
3168249,128,7435,155,,,,,
3168262,256,20,13,,,,,
3168439,32,209,177,,,,,
3168674,256,20,235,,,,,
3168855,32,10720,181,,,,,
3169010,256,23,155,,,,,
3169461,128,8648,451,,,,,
3169499,256,27,38,,,,,
3169558,32,1047,59,,,,,
3169911,32,6442,353,,,,,
3170081,256,28,170,,,,,
3170441,256,31,360,,,,,
3170590,64,42,149,,,,,
3170851,128,7539,261,,,,,
3171107,64,34,256,,,,,
3171254,64,49,147,,,,,
3171717,32,38,463,,,,,
3171881,128,32,164,,,,,
3171908,64,376,27,,,,,
3172876,128,5197,968,,,,,
3173469,32,3492,593,,,,,
3174019,256,13186,550,,,,,
3174040,64,298,21,,,,,
3176810,32,2014,2770,,,,,
3178079,128,3387,1269,,,,,
3178786,32,292,707,,,,,
3178802,32,202,16,,,,,
3180183,128,3929,1381,,,,,
3181638,32,36,1455,,,,,
3182318,64,203,680,,,,,
3183211,32,4068,893,,,,,
3184334,32,558,1123,,,,,
3184849,64,584,515,,,,,
3185268,64,94,419,,,,,
3185430,64,856,162,,,,,
3185577,64,954,147,,,,,
3185981,32,4734,404,,,,,
3187139,256,15989,1158,,,,,
3187767,32,711,628,,,,,
3187962,32,45,195,,,,,
3188611,32,11755,649,,,,,
3188988,128,296,377,,,,,
3191745,64,51,2757,,,,,
3191868,128,57,123,,,,,
3193047,64,24743,1179,,,,,
3194338,128,183,1291,,,,,
3194748,32,41,410,,,,,
3194845,128,1979,97,,,,,
3195013,32,3493,168,,,,,
3195851,64,6536,838,,,,,
3196143,32,27,292,,,,,
3200635,128,6164,4492,,,,,
3204862,256,14424,4227,,,,,
3214563,64,6455,9701,,,,,
3217787,64,7553,3224,,,,,
3221118,32,1980,3331,,,,,
3221507,64,725,389,,,,,
3221911,64,6320,404,,,,,
3222274,64,1905,363,,,,,
3222661,128,3415,387,,,,,
3224323,32,570,1662,,,,,
3224376,32,73,53,,,,,
3224444,512,12782,68,,,,,
3224483,64,904,39,,,,,
3224643,64,1131,160,,,,,
3225031,32,882,388,,,,,
